,time,pop,cruise,lat,lon,abundance,Qc_hour
96,2019-04-15 00:00:00+00:00,prochloro,KM1906,36.91073684210526,201.9992526315789,32.70016636838767,0.0638083600263157
97,2019-04-15 01:00:00+00:00,prochloro,KM1906,36.91082631578947,201.99926315789472,38.3612082864836,0.0657805298157894
98,2019-04-15 02:00:00+00:00,prochloro,KM1906,36.91068,201.999445,38.65348675711287,0.067642540675
99,2019-04-15 03:00:00+00:00,prochloro,KM1906,36.91068421052631,201.99941052631576,40.84907757116987,0.0681499432631578
100,2019-04-15 04:00:00+00:00,prochloro,KM1906,36.91,201.9994,27.42257908993736,0.0586322955416666
101,2019-04-15 05:00:00+00:00,prochloro,KM1906,37.09108947368421,202.0002315789474,61.14720215571364,0.0585667993947368
102,2019-04-15 06:00:00+00:00,prochloro,KM1906,37.332865,201.99987,54.63493137531164,0.05634083015
103,2019-04-15 07:00:00+00:00,prochloro,KM1906,37.51972,201.9998,54.665979767505895,0.05764475955
104,2019-04-15 08:00:00+00:00,prochloro,KM1906,37.68771,201.99967,59.76696823799398,0.0579580481249999
105,2019-04-15 09:00:00+00:00,prochloro,KM1906,37.87053684210527,201.99998421052632,47.27795939736748,0.0563325433947368
106,2019-04-15 10:00:00+00:00,prochloro,KM1906,38.04266842105263,202.00033684210527,34.818940825750985,0.0576213402368421
107,2019-04-15 11:00:00+00:00,prochloro,KM1906,38.232785,201.99989,32.50669681088231,0.058637462325
108,2019-04-15 12:00:00+00:00,prochloro,KM1906,38.40372,202.000035,31.956446178746614,0.059212550625
109,2019-04-15 13:00:00+00:00,prochloro,KM1906,38.5930052631579,202.0001052631579,21.36708620631021,0.0590179018421052
110,2019-04-15 14:00:00+00:00,prochloro,KM1906,38.770215,202.003945,13.841179890256232,0.057434262325
111,2019-04-15 15:00:00+00:00,prochloro,KM1906,38.9509105263158,202.00085789473684,11.398840416947763,0.057413250368421
112,2019-04-15 16:00:00+00:00,prochloro,KM1906,39.10041875,202.00083125,11.645723034856786,0.0576295278125
113,2019-04-15 17:00:00+00:00,prochloro,KM1906,39.31221578947368,202.0000631578948,12.408603160118314,0.0590599166578947
114,2019-04-15 18:00:00+00:00,prochloro,KM1906,39.48061052631579,202.0003947368421,7.836962049110884,0.0585981772105263
115,2019-04-15 19:00:00+00:00,prochloro,KM1906,39.664675,202.000145,8.874847464265283,0.0593371509
116,2019-04-15 20:00:00+00:00,prochloro,KM1906,39.834055,202.00032,6.327085987281173,0.0599175266
117,2019-04-15 21:00:00+00:00,prochloro,KM1906,40.014173684210526,201.99940526315788,7.344377480382841,0.0609330264210526
118,2019-04-15 22:00:00+00:00,prochloro,KM1906,40.17962,202.0001,10.24970957902639,0.0673860268
119,2019-04-15 23:00:00+00:00,prochloro,KM1906,40.353788888888886,201.99980555555555,6.742526475543211,0.0631034470833333
120,2019-04-16 00:00:00+00:00,prochloro,KM1906,40.511435,201.99993,5.783361601908839,0.065841758025
121,2019-04-16 01:00:00+00:00,prochloro,KM1906,40.68667,201.999725,4.5944373640789165,0.0754100251749999
122,2019-04-16 02:00:00+00:00,prochloro,KM1906,40.84707894736842,201.99875789473683,1.8512602883279,0.0759767507368421
123,2019-04-16 03:00:00+00:00,prochloro,KM1906,41.02871,201.999435,2.1791021099568733,0.077988390575
124,2019-04-16 04:00:00+00:00,prochloro,KM1906,41.221955,202.000155,2.388489367420015,0.0771788274
125,2019-04-16 05:00:00+00:00,prochloro,KM1906,41.41405789473684,202.00013157894736,2.3648966574352825,0.0760647078421052
126,2019-04-16 06:00:00+00:00,prochloro,KM1906,41.58979444444444,202.00102777777772,1.250099863722606,0.0737764322222222
127,2019-04-16 07:00:00+00:00,prochloro,KM1906,41.6682,201.99634444444445,0.5879178062370912,0.0741777656388888
128,2019-04-16 08:00:00+00:00,prochloro,KM1906,41.67185,201.98552,0.7019499449362943,0.07911967445
129,2019-04-16 09:00:00+00:00,prochloro,KM1906,41.67588421052632,201.96189473684208,1.29320399983939,0.0782005238157894
130,2019-04-16 10:00:00+00:00,prochloro,KM1906,41.676035,201.96058,0.8177112320883062,0.07827148255
131,2019-04-16 11:00:00+00:00,prochloro,KM1906,41.675795,201.960465,0.7333590337757429,0.07722784585
132,2019-04-16 12:00:00+00:00,prochloro,KM1906,41.67558,201.960365,0.6982879211016064,0.075010645325
133,2019-04-16 13:00:00+00:00,prochloro,KM1906,41.675625,201.960425,0.7190074461833816,0.079910136325
134,2019-04-16 14:00:00+00:00,prochloro,KM1906,41.67573333333333,201.9606,0.3900581917102386,0.0744916193333333
135,2019-04-16 16:00:00+00:00,prochloro,KM1906,41.6802,201.9494,0.325858504738057,0.068498576
136,2019-04-16 17:00:00+00:00,prochloro,KM1906,41.6798,201.9489,0.0822487058944862,0.105395745
137,2019-04-16 18:00:00+00:00,prochloro,KM1906,41.6795,201.94860000000003,0.2511898878154883,0.0646870253333333
138,2019-04-16 21:00:00+00:00,prochloro,KM1906,41.791555555555554,201.9072888888889,1.143656725779174,0.0782066706666666
139,2019-04-16 22:00:00+00:00,prochloro,KM1906,41.70685,201.93511,0.9508849353664416,0.0795830349499999
140,2019-04-16 23:00:00+00:00,prochloro,KM1906,41.6808,201.94925263157893,1.1340454732836824,0.0755638949210526
141,2019-04-17 00:00:00+00:00,prochloro,KM1906,41.68062142857143,201.94934285714285,0.8074105265961277,0.0762104410714285
142,2019-04-17 01:00:00+00:00,prochloro,KM1906,41.68053,201.94938,0.7948798241418802,0.074886324425
143,2019-04-17 02:00:00+00:00,prochloro,KM1906,41.680695,201.94946,0.3181231256393044,0.074856792525
144,2019-04-17 03:00:00+00:00,prochloro,KM1906,41.6815,201.9499583333333,0.2741431373150884,0.074280137375
145,2019-04-17 04:00:00+00:00,prochloro,KM1906,41.67727647058823,201.95531176470587,0.6183541961500184,0.0798379380294117
146,2019-04-17 05:00:00+00:00,prochloro,KM1906,41.6612,201.992375,0.749863789687519,0.07891150505
147,2019-04-17 06:00:00+00:00,prochloro,KM1906,41.65132307692308,201.99326153846155,0.6309804742107445,0.0763270237692307
148,2019-04-17 07:00:00+00:00,prochloro,KM1906,41.66759,201.97757,0.9997097434243064,0.0744637317
149,2019-04-17 08:00:00+00:00,prochloro,KM1906,41.65816,202.061205,0.9274834315968256,0.07649275585
150,2019-04-17 09:00:00+00:00,prochloro,KM1906,41.64829,202.08284,0.9464363225301268,0.0775453189
151,2019-04-17 10:00:00+00:00,prochloro,KM1906,41.64917368421053,202.07536842105264,1.0110821633912035,0.0788684370789473
152,2019-04-17 11:00:00+00:00,prochloro,KM1906,41.627235,202.06867,1.133329159560626,0.0754720442
153,2019-04-17 12:00:00+00:00,prochloro,KM1906,41.617935,202.06975,1.5084578532015969,0.07698088305
154,2019-04-17 13:00:00+00:00,prochloro,KM1906,41.618235,202.069875,1.4191804320184935,0.078559101775
155,2019-04-17 14:00:00+00:00,prochloro,KM1906,41.618355,202.070085,1.6042495984657958,0.0769164002749999
156,2019-04-17 15:00:00+00:00,prochloro,KM1906,41.61782857142857,202.06402142857144,1.4873838813313598,0.0790197335714285
157,2019-04-17 16:00:00+00:00,prochloro,KM1906,41.61876842105264,202.0627789473684,2.297841218405372,0.0769183681052631
158,2019-04-17 17:00:00+00:00,prochloro,KM1906,41.681375,202.077425,1.767190166169972,0.080017104625
159,2019-04-17 18:00:00+00:00,prochloro,KM1906,41.68765,202.0844,1.916906436026554,0.0753076445555555
160,2019-04-17 19:00:00+00:00,prochloro,KM1906,41.65318888888888,202.06469444444443,1.2777108538818287,0.0750902818611111
161,2019-04-17 20:00:00+00:00,prochloro,KM1906,41.65271111111112,202.0638555555556,0.9654406721525776,0.0765664006666666
162,2019-04-17 21:00:00+00:00,prochloro,KM1906,41.65274,202.063825,1.020418612251755,0.076531434825
163,2019-04-17 22:00:00+00:00,prochloro,KM1906,41.65356875,202.058325,1.0123511930381923,0.07248371565625
164,2019-04-17 23:00:00+00:00,prochloro,KM1906,41.65426,202.0558,1.4990733426258316,0.076107825375
165,2019-04-18 00:00:00+00:00,prochloro,KM1906,41.66816842105264,202.03603157894736,1.140129137618525,0.0735417975
166,2019-04-18 01:00:00+00:00,prochloro,KM1906,41.698715,201.99967,0.9143403027460068,0.073124876325
167,2019-04-18 02:00:00+00:00,prochloro,KM1906,41.613255,202.09217,1.2589872525315635,0.074428634775
168,2019-04-18 03:00:00+00:00,prochloro,KM1906,41.607635,202.09726,0.9226071032313682,0.07461819135
169,2019-04-18 04:00:00+00:00,prochloro,KM1906,41.601372222222224,202.10016666666667,1.4190713094702174,0.0768703850833333
170,2019-04-18 05:00:00+00:00,prochloro,KM1906,41.597095,202.094885,1.4099347000379725,0.072201059975
171,2019-04-18 06:00:00+00:00,prochloro,KM1906,41.61630555555556,202.09135,0.9674271884213854,0.0738850148888888
172,2019-04-18 07:00:00+00:00,prochloro,KM1906,41.63567894736842,202.0914421052632,1.001728302848243,0.0721445981842105
173,2019-04-18 08:00:00+00:00,prochloro,KM1906,41.65347894736842,202.07022631578948,1.282498216163824,0.0716332643421052
174,2019-04-18 09:00:00+00:00,prochloro,KM1906,41.724225,202.007835,1.031756236764746,0.073298286225
175,2019-04-18 10:00:00+00:00,prochloro,KM1906,41.633335,202.064415,0.9797404410945898,0.073787576875
